,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,income_mean,age_gen
267,0,1,1,202500.0,1,1,4,1,21269,0,0,0,1,1.0,39.0,2.0,202500.0,5
268,0,0,1,630000.0,4,1,2,1,22001,1539,1,1,0,1.0,41.0,2.0,630000.0,6
269,0,0,1,405000.0,0,4,3,1,13362,1963,0,0,0,1.0,25.0,2.0,405000.0,3
270,1,1,0,135000.0,4,1,1,1,12725,1631,0,0,0,4.0,42.0,0.0,33750.0,3
271,0,1,0,112500.0,4,1,1,5,10475,1792,1,1,0,2.0,11.0,2.0,56250.0,2
272,0,0,1,67500.0,1,4,1,1,22844,0,0,0,0,2.0,13.0,2.0,33750.0,6
273,1,1,0,135000.0,4,4,1,5,16625,561,0,0,0,4.0,23.0,2.0,33750.0,4
274,1,1,1,184500.0,2,1,1,1,13916,169,0,0,0,2.0,60.0,2.0,92250.0,3
275,1,1,0,337500.0,2,1,1,1,12794,3574,0,0,0,3.0,2.0,1.0,112500.0,3
276,0,0,0,67500.0,1,4,2,1,21516,0,0,0,0,1.0,8.0,2.0,67500.0,5
277,1,0,1,90000.0,0,4,1,5,8316,149,0,0,0,3.0,20.0,0.0,30000.0,2
278,0,0,1,180000.0,4,1,1,1,14083,7049,1,0,0,2.0,0.0,1.0,90000.0,3
279,1,1,1,112500.0,1,4,1,1,19987,0,0,0,0,2.0,35.0,1.0,56250.0,5
280,0,0,1,112500.0,4,4,1,1,22408,2685,0,1,0,2.0,44.0,1.0,56250.0,6
281,0,0,1,76500.0,1,4,1,1,24311,0,0,1,0,2.0,9.0,2.0,38250.0,6
282,1,0,0,90000.0,1,4,3,1,20644,0,0,0,0,1.0,5.0,2.0,90000.0,5
283,1,1,1,252000.0,0,1,1,1,13796,2682,0,0,0,2.0,33.0,2.0,126000.0,3
284,1,1,1,180000.0,1,4,0,1,23289,0,0,1,0,2.0,22.0,2.0,90000.0,6
285,0,0,1,112500.0,4,4,4,1,16917,4081,1,0,0,1.0,3.0,0.0,112500.0,4
286,1,0,1,562500.0,4,2,1,1,13790,5639,1,1,0,3.0,35.0,2.0,187500.0,3
287,0,0,0,112500.0,0,4,1,1,18061,869,0,0,0,2.0,16.0,2.0,56250.0,4
288,0,0,1,270000.0,4,4,3,1,12922,923,0,0,0,1.0,53.0,2.0,270000.0,3
289,1,0,0,90000.0,2,4,1,1,14348,727,0,0,1,5.0,5.0,2.0,18000.0,3
290,0,0,0,135000.0,0,4,1,1,12541,4549,1,1,0,4.0,16.0,2.0,33750.0,3
291,0,0,0,157500.0,2,1,1,1,11588,801,1,1,0,2.0,23.0,2.0,78750.0,3
292,0,0,0,135000.0,0,4,1,1,14201,2139,0,1,0,2.0,31.0,0.0,67500.0,3
293,0,1,1,301500.0,1,1,1,1,21044,0,0,1,0,2.0,7.0,2.0,150750.0,5
294,1,1,1,225000.0,4,4,1,1,10328,1156,0,0,0,2.0,20.0,1.0,112500.0,2
295,0,0,0,135000.0,2,1,2,5,19514,1991,1,0,0,1.0,42.0,2.0,135000.0,5
296,1,1,0,247500.0,4,2,2,1,10370,1550,1,1,0,1.0,9.0,2.0,247500.0,2
297,0,0,0,270000.0,4,4,0,3,9184,840,1,1,0,2.0,25.0,2.0,135000.0,2
298,1,1,1,315000.0,4,1,1,1,8440,1206,0,0,0,2.0,3.0,1.0,157500.0,2
299,0,0,1,135000.0,0,4,1,1,11768,2086,0,0,1,2.0,54.0,2.0,67500.0,3
300,1,1,0,315000.0,0,4,1,1,15476,2879,0,1,0,4.0,48.0,2.0,78750.0,4
301,1,0,0,180000.0,0,4,1,1,14070,1565,1,1,0,2.0,17.0,1.0,90000.0,3
302,0,1,1,256500.0,0,4,3,1,18554,703,0,0,0,1.0,21.0,1.0,256500.0,5
303,1,1,1,180000.0,4,4,1,1,13052,1009,0,0,0,2.0,23.0,2.0,90000.0,3
304,0,0,1,112500.0,1,4,1,1,18666,0,0,1,0,2.0,5.0,0.0,56250.0,5
305,0,0,0,382500.0,2,4,1,1,18946,4827,0,0,0,4.0,33.0,0.0,95625.0,5
306,0,0,1,112500.0,4,4,1,2,20589,3680,0,0,0,2.0,33.0,1.0,56250.0,5
307,1,1,1,450000.0,0,1,1,1,17841,4305,1,1,0,4.0,25.0,2.0,112500.0,4
308,1,1,1,180000.0,4,4,1,1,17158,2990,0,0,0,2.0,9.0,1.0,90000.0,4
309,0,0,0,247500.0,0,4,0,1,16306,4904,1,1,0,2.0,55.0,2.0,123750.0,4
310,0,1,1,315000.0,0,1,1,1,12883,3627,0,0,0,2.0,39.0,2.0,157500.0,3
311,1,0,1,229500.0,4,4,3,1,16481,1292,1,1,0,1.0,19.0,1.0,229500.0,4
312,0,0,1,148500.0,4,1,1,1,17641,889,0,0,0,2.0,20.0,2.0,74250.0,4
313,0,0,1,135000.0,2,1,1,1,18964,8671,0,1,0,2.0,20.0,1.0,67500.0,5
314,0,0,0,135000.0,4,4,1,1,17143,5507,0,1,0,2.0,3.0,1.0,67500.0,4
315,0,0,0,166500.0,4,1,1,1,21466,3992,0,0,0,2.0,14.0,2.0,83250.0,5
316,0,1,1,463500.0,4,1,1,1,20848,4090,1,1,0,2.0,34.0,0.0,231750.0,5
317,0,0,1,90000.0,1,4,0,1,23236,0,0,0,0,2.0,14.0,2.0,45000.0,6
318,0,0,1,157500.0,2,4,4,1,22887,2052,0,1,0,1.0,7.0,1.0,157500.0,6
319,0,0,0,225000.0,0,4,0,1,12640,399,0,0,0,3.0,21.0,2.0,75000.0,3
320,0,1,0,135000.0,4,1,0,2,11008,1285,1,1,0,4.0,41.0,1.0,33750.0,3
321,1,0,1,202500.0,0,4,1,1,16184,1003,0,0,0,3.0,15.0,2.0,67500.0,4
322,1,1,1,405000.0,0,4,1,1,16510,731,0,0,0,3.0,22.0,2.0,135000.0,4
323,1,1,1,135000.0,4,4,1,1,18820,3185,0,1,0,2.0,7.0,1.0,67500.0,5
324,1,1,1,225000.0,4,1,3,5,9444,663,1,1,0,1.0,21.0,2.0,225000.0,2
325,0,1,0,225000.0,4,4,4,1,14436,401,0,0,0,1.0,1.0,0.0,225000.0,3
326,0,0,0,126000.0,0,4,1,2,13658,6383,1,1,0,2.0,45.0,2.0,63000.0,3
327,1,1,1,270000.0,4,4,1,1,14488,1630,0,1,0,3.0,22.0,2.0,90000.0,3
328,0,0,1,90000.0,2,4,2,1,14271,302,0,0,0,1.0,14.0,2.0,90000.0,3
329,0,0,0,270000.0,2,4,2,1,19363,12332,0,1,1,1.0,18.0,2.0,270000.0,5
330,1,1,0,157500.0,4,1,1,1,15602,611,0,0,0,2.0,37.0,2.0,78750.0,4
331,0,0,0,180000.0,4,4,1,1,17701,10773,0,0,0,2.0,16.0,1.0,90000.0,4
332,1,1,1,184500.0,2,1,1,1,13916,169,0,0,0,2.0,0.0,1.0,92250.0,3
333,0,0,0,270000.0,4,4,2,1,16517,991,0,0,0,2.0,60.0,2.0,135000.0,4
334,0,0,1,99000.0,2,1,1,1,18563,8284,1,1,0,2.0,39.0,2.0,49500.0,5
335,0,1,1,432000.0,0,2,1,1,12719,1218,0,1,1,2.0,31.0,0.0,216000.0,3
336,1,0,1,180000.0,0,4,1,1,19161,3347,1,1,0,2.0,11.0,0.0,90000.0,5
337,0,0,1,247500.0,1,4,1,1,23132,0,0,0,0,2.0,28.0,2.0,123750.0,6
338,0,0,1,180000.0,4,4,1,1,12899,157,0,1,0,4.0,37.0,2.0,45000.0,3
339,0,1,1,117000.0,4,4,1,1,17134,1986,0,0,0,2.0,20.0,2.0,58500.0,4
340,0,1,1,121500.0,4,2,1,1,11327,101,1,1,0,4.0,26.0,2.0,30375.0,3
341,0,1,1,90000.0,1,4,1,1,21567,0,0,0,0,2.0,36.0,2.0,45000.0,5
342,0,1,1,99000.0,4,4,1,1,21030,2299,0,0,0,2.0,33.0,2.0,49500.0,5
343,0,0,1,180000.0,1,4,1,1,17732,0,0,0,0,2.0,2.0,1.0,90000.0,4
344,1,0,0,225000.0,4,1,3,1,10166,1774,1,0,0,1.0,40.0,2.0,225000.0,2
345,0,0,0,135000.0,4,4,1,1,14461,1589,0,1,0,3.0,6.0,1.0,45000.0,3
346,1,1,1,180000.0,4,4,1,1,9145,1509,0,0,0,2.0,34.0,2.0,90000.0,2
347,1,0,0,135000.0,0,4,0,1,19597,765,0,1,0,2.0,11.0,2.0,67500.0,5
348,0,0,1,787500.0,2,1,1,1,17203,1431,0,0,1,2.0,1.0,1.0,393750.0,4
349,0,0,1,270000.0,4,4,1,1,18114,10121,0,0,0,2.0,34.0,2.0,135000.0,4
350,0,0,1,81000.0,0,4,1,1,17926,399,0,0,0,2.0,16.0,2.0,40500.0,4
351,0,0,0,180000.0,4,4,0,1,10456,1953,1,0,0,2.0,4.0,2.0,90000.0,2
352,1,1,1,247500.0,4,4,1,1,10952,3577,1,0,0,2.0,44.0,2.0,123750.0,3
353,0,1,1,225000.0,0,1,3,5,9690,1193,0,0,0,1.0,24.0,2.0,225000.0,2
354,1,0,1,234000.0,4,4,1,4,15110,1387,1,0,0,2.0,7.0,2.0,117000.0,4
355,1,1,1,225000.0,1,1,1,1,24166,0,0,0,0,2.0,31.0,1.0,112500.0,6
356,1,1,1,81000.0,1,4,1,1,22952,0,0,1,0,2.0,33.0,2.0,40500.0,6
357,0,0,1,135000.0,4,4,1,1,10112,3170,1,1,0,3.0,48.0,1.0,45000.0,2
358,0,0,1,126000.0,0,1,2,1,16236,3000,0,0,0,1.0,12.0,2.0,126000.0,4
359,1,1,1,225000.0,4,4,1,4,12997,5469,0,0,0,4.0,6.0,1.0,56250.0,3
360,0,0,0,180000.0,1,4,4,1,23029,0,0,0,0,1.0,9.0,0.0,180000.0,6
361,1,1,0,306000.0,4,1,1,1,13053,2866,1,0,0,2.0,17.0,1.0,153000.0,3
362,0,0,0,67500.0,1,4,4,1,22972,0,0,0,0,1.0,6.0,2.0,67500.0,6
363,0,0,1,90000.0,1,4,1,1,21904,0,0,1,0,2.0,2.0,1.0,45000.0,6
364,0,0,1,112500.0,2,4,1,1,14432,4493,1,0,1,2.0,33.0,2.0,56250.0,3
365,1,1,1,247500.0,4,4,1,1,14567,7369,1,0,0,2.0,24.0,2.0,123750.0,3
366,0,0,1,108000.0,4,4,2,1,16416,1782,0,0,0,1.0,55.0,2.0,108000.0,4
367,1,1,1,135000.0,0,4,1,1,18103,3840,0,0,0,2.0,34.0,2.0,67500.0,4
368,0,1,1,279000.0,4,1,0,1,16187,3731,1,1,0,3.0,33.0,2.0,93000.0,4
369,0,0,0,112500.0,0,4,1,1,19601,796,0,0,0,2.0,27.0,2.0,56250.0,5
370,1,1,1,405000.0,0,4,1,1,20911,1100,0,0,1,2.0,25.0,1.0,202500.0,5
371,0,1,1,450000.0,0,4,1,1,17297,521,0,1,1,3.0,49.0,2.0,150000.0,4
372,1,1,1,900000.0,0,1,0,1,16923,2537,0,0,0,3.0,26.0,2.0,300000.0,4
373,0,0,1,270000.0,1,1,1,1,20814,0,0,0,0,2.0,22.0,2.0,135000.0,5
374,1,1,1,148500.0,4,4,1,1,14962,5176,0,0,0,3.0,14.0,2.0,49500.0,4
375,0,0,1,90000.0,4,1,1,1,12496,597,0,0,0,4.0,37.0,1.0,22500.0,3
376,1,1,0,270000.0,0,1,2,1,11621,2349,0,1,0,1.0,20.0,2.0,270000.0,3
377,0,0,1,112500.0,4,4,1,1,14790,1661,1,0,0,2.0,27.0,2.0,56250.0,4
378,0,1,0,135000.0,0,1,1,1,19824,12278,0,0,0,2.0,7.0,2.0,67500.0,5
379,0,1,0,180000.0,4,4,1,1,19007,7415,0,0,0,2.0,7.0,1.0,90000.0,5
380,1,1,0,378000.0,0,1,1,1,10722,1245,0,0,1,4.0,22.0,2.0,94500.0,2
381,0,0,1,99000.0,1,4,4,1,22814,0,0,1,0,1.0,1.0,1.0,99000.0,6
382,0,1,1,360000.0,2,1,2,1,19305,1905,0,0,0,1.0,23.0,2.0,360000.0,5
383,0,0,1,81000.0,4,4,0,1,8836,1192,0,1,0,2.0,7.0,2.0,40500.0,2
384,0,1,1,180000.0,0,2,1,1,17211,3076,0,0,1,2.0,1.0,1.0,90000.0,4
385,0,0,1,630000.0,2,1,1,1,21343,4631,0,0,0,2.0,21.0,2.0,315000.0,5
386,0,1,1,225000.0,0,1,1,1,10457,979,0,0,0,2.0,11.0,2.0,112500.0,2
387,0,0,0,81000.0,4,4,1,1,14290,1308,0,1,0,3.0,41.0,2.0,27000.0,3
388,0,0,0,90000.0,1,4,1,1,18309,0,0,0,0,3.0,0.0,1.0,30000.0,5
389,1,0,0,225000.0,4,1,0,1,16768,3088,1,0,0,4.0,7.0,2.0,56250.0,4
390,1,1,0,112500.0,4,4,1,1,13095,217,0,1,0,4.0,51.0,2.0,28125.0,3
391,0,0,1,202500.0,4,2,1,1,10746,1100,0,1,0,3.0,53.0,2.0,67500.0,2
392,1,1,1,112500.0,4,4,1,1,18293,521,1,0,0,2.0,58.0,2.0,56250.0,5
393,1,0,0,180000.0,4,4,1,1,9930,2324,0,0,1,4.0,58.0,1.0,45000.0,2
394,0,0,1,135000.0,1,4,4,1,21943,0,0,0,0,1.0,18.0,2.0,135000.0,6
395,0,0,1,67500.0,1,4,1,1,20575,0,0,1,0,2.0,9.0,2.0,33750.0,5
396,0,0,1,247500.0,0,1,3,1,11632,2686,0,0,0,1.0,20.0,2.0,247500.0,3
397,1,0,1,31500.0,1,4,1,1,22564,0,0,0,0,2.0,7.0,0.0,15750.0,6
398,0,0,1,247500.0,0,4,1,1,9605,672,0,0,0,2.0,1.0,1.0,123750.0,2
399,0,1,0,135000.0,2,1,1,1,15228,2864,0,0,0,2.0,19.0,2.0,67500.0,4
400,0,1,1,29250.0,1,4,1,1,20086,0,0,0,0,2.0,41.0,0.0,14625.0,5
401,0,0,1,72000.0,1,4,1,1,21908,0,0,0,0,2.0,5.0,2.0,36000.0,6
402,0,0,1,112500.0,0,1,0,1,9718,200,1,1,0,2.0,5.0,1.0,56250.0,2
403,0,0,0,135000.0,2,4,1,1,20875,3785,0,0,0,2.0,44.0,1.0,67500.0,5
404,0,0,1,270000.0,1,1,1,1,22340,0,0,0,0,2.0,3.0,1.0,135000.0,6
405,1,1,0,202500.0,1,1,1,1,20195,0,0,0,0,2.0,18.0,2.0,101250.0,5
406,0,0,1,135000.0,4,3,0,1,15143,991,0,0,0,2.0,27.0,2.0,67500.0,4
407,0,0,0,157500.0,4,1,1,1,13549,2877,0,1,0,3.0,19.0,0.0,52500.0,3
408,0,0,1,180000.0,2,1,1,1,16000,7401,0,0,0,5.0,7.0,2.0,36000.0,4
409,1,1,1,202500.0,1,4,1,1,20544,0,0,0,0,2.0,27.0,2.0,101250.0,5
410,0,0,1,166500.0,4,4,0,1,12258,1816,0,0,1,3.0,34.0,2.0,55500.0,3
411,1,1,1,94500.0,1,4,1,1,20836,0,0,0,0,2.0,10.0,0.0,47250.0,5
412,0,1,1,247500.0,4,4,3,5,11770,285,0,0,0,1.0,58.0,0.0,247500.0,3
413,0,0,0,180000.0,4,4,4,1,24376,4369,0,0,0,1.0,17.0,2.0,180000.0,6
414,1,0,0,225000.0,0,4,1,5,17868,1912,0,0,0,3.0,21.0,2.0,75000.0,4
415,0,0,0,225000.0,2,4,1,5,12269,196,0,1,0,2.0,29.0,1.0,112500.0,3
416,1,0,0,157500.0,0,4,0,1,11888,295,0,0,0,2.0,17.0,2.0,78750.0,3
417,1,1,1,135000.0,4,4,1,1,18820,3185,0,1,0,2.0,7.0,1.0,67500.0,5
418,1,1,1,180000.0,4,1,1,5,11089,1467,0,0,0,2.0,6.0,1.0,90000.0,3
419,0,1,0,180000.0,4,4,1,1,10351,1322,0,0,0,2.0,16.0,2.0,90000.0,2
420,1,0,0,135000.0,4,4,1,1,13639,430,0,0,0,4.0,25.0,1.0,33750.0,3
421,1,0,1,148500.0,0,4,1,2,15868,4423,1,1,0,4.0,0.0,0.0,37125.0,4
422,0,0,1,112500.0,0,4,1,1,10796,1958,1,1,0,3.0,26.0,2.0,37500.0,2
423,0,0,1,135000.0,1,4,1,1,20989,0,0,1,0,2.0,15.0,1.0,67500.0,5
424,0,0,1,90000.0,2,1,1,1,17767,3804,0,0,0,2.0,18.0,2.0,45000.0,4
425,1,0,1,270000.0,4,4,1,1,18625,3153,0,1,0,2.0,30.0,0.0,135000.0,5
426,1,0,1,112500.0,4,4,1,1,21312,10050,0,1,0,4.0,1.0,0.0,28125.0,5
427,0,0,1,135000.0,1,4,1,1,21393,0,0,0,0,2.0,28.0,2.0,67500.0,5
428,0,1,1,139500.0,0,2,1,1,15463,2165,0,0,0,2.0,33.0,0.0,69750.0,4
429,0,0,0,135000.0,0,4,1,5,13689,1172,0,0,0,3.0,29.0,2.0,45000.0,3
430,1,0,1,270000.0,4,4,1,5,14754,2871,1,0,0,2.0,34.0,0.0,135000.0,4
431,1,0,0,225000.0,2,4,1,1,15108,211,1,1,0,2.0,19.0,2.0,112500.0,4
432,0,0,1,121500.0,0,4,1,1,17835,3273,0,0,0,2.0,11.0,2.0,60750.0,4
433,0,1,0,225000.0,1,4,1,1,20460,0,0,0,0,2.0,31.0,2.0,112500.0,5
434,1,0,0,225000.0,4,1,1,1,12019,1556,0,0,1,2.0,18.0,2.0,112500.0,3
435,1,1,0,135000.0,4,1,1,1,12782,1078,0,0,0,3.0,18.0,0.0,45000.0,3
436,1,1,0,360000.0,4,1,0,1,11841,3092,1,0,0,2.0,55.0,1.0,180000.0,3
437,0,0,1,112500.0,1,4,3,1,20132,0,0,1,0,1.0,42.0,2.0,112500.0,5
438,0,0,0,112500.0,1,4,1,1,22365,0,0,0,0,2.0,9.0,2.0,56250.0,6
439,1,1,1,157500.0,2,1,1,1,11609,2495,0,0,0,3.0,17.0,2.0,52500.0,3
440,1,0,1,337500.0,4,1,1,1,13263,5269,0,0,0,2.0,43.0,2.0,168750.0,3
441,0,1,1,315000.0,4,2,3,1,11725,2044,0,0,0,2.0,1.0,0.0,157500.0,3
442,1,0,0,121500.0,4,4,1,1,10312,703,0,1,0,2.0,47.0,0.0,60750.0,2
443,0,1,0,67500.0,2,1,1,1,13876,5370,1,0,0,3.0,1.0,1.0,22500.0,3
444,0,0,0,108000.0,1,4,4,1,22182,0,0,0,0,1.0,32.0,2.0,108000.0,6
445,0,0,0,144000.0,1,4,2,1,21481,0,0,0,0,1.0,28.0,2.0,144000.0,5
446,1,1,0,225000.0,2,1,1,5,10937,1539,0,0,0,4.0,38.0,1.0,56250.0,2
447,0,0,1,121500.0,1,4,4,1,21366,0,0,0,0,1.0,34.0,0.0,121500.0,5
448,1,1,0,157500.0,2,4,1,1,14926,3242,1,0,0,2.0,32.0,2.0,78750.0,4
449,0,1,1,270000.0,0,4,1,1,17927,8553,0,0,0,2.0,3.0,1.0,135000.0,4
450,0,1,1,180000.0,4,1,3,1,14226,3059,0,0,0,2.0,60.0,2.0,90000.0,3
451,0,0,1,45000.0,1,4,1,1,20688,0,0,1,0,2.0,15.0,2.0,22500.0,5
452,0,0,0,180000.0,0,4,0,2,20600,198,0,0,0,2.0,21.0,2.0,90000.0,5
453,0,0,0,135000.0,0,2,3,1,17615,339,0,0,0,1.0,37.0,2.0,135000.0,4
454,0,1,1,81000.0,4,4,1,1,20051,7593,0,1,0,2.0,30.0,2.0,40500.0,5
455,0,1,1,112500.0,0,1,0,1,10551,3000,0,0,1,3.0,17.0,2.0,37500.0,2
456,1,1,1,157500.0,4,4,1,1,10647,1610,0,0,0,2.0,30.0,2.0,78750.0,2
457,0,0,0,112500.0,4,1,3,5,11061,157,1,1,0,1.0,34.0,2.0,112500.0,3
458,1,0,1,202500.0,2,1,1,1,10756,2355,0,0,0,3.0,50.0,2.0,67500.0,2
459,1,0,1,211500.0,4,4,3,1,10072,1101,1,1,0,1.0,32.0,2.0,211500.0,2
460,0,0,0,112500.0,0,4,1,1,11945,1323,0,1,0,4.0,10.0,1.0,28125.0,3
461,0,1,1,157500.0,4,2,1,1,9389,1632,1,1,0,2.0,10.0,1.0,78750.0,2
462,0,0,1,247500.0,0,1,4,1,23339,1233,0,1,0,1.0,14.0,2.0,247500.0,6
463,0,0,1,202500.0,0,4,1,1,17822,1730,0,0,0,2.0,7.0,2.0,101250.0,4
464,1,1,1,193500.0,4,4,1,1,10439,2250,1,0,0,3.0,41.0,2.0,64500.0,2
465,1,1,0,225000.0,4,4,1,1,9970,1315,0,0,0,2.0,10.0,1.0,112500.0,2
466,0,0,1,90000.0,4,1,3,1,21532,4630,0,0,0,1.0,45.0,2.0,90000.0,5
467,0,0,0,108000.0,0,4,1,1,18827,1131,0,1,0,2.0,11.0,2.0,54000.0,5
468,0,0,1,135000.0,0,4,1,1,18816,11494,0,0,0,2.0,32.0,0.0,67500.0,5
469,1,0,1,270000.0,4,4,1,1,12555,1858,0,0,0,2.0,31.0,1.0,135000.0,3
470,0,0,1,157500.0,1,4,3,1,20441,0,0,0,0,1.0,34.0,1.0,157500.0,5
471,0,0,0,135000.0,0,4,3,1,12988,431,1,0,0,1.0,3.0,1.0,135000.0,3
472,0,0,1,81000.0,2,1,4,1,19439,6712,0,0,0,1.0,33.0,1.0,81000.0,5
473,1,1,0,247500.0,0,1,1,1,16269,803,1,0,0,2.0,40.0,2.0,123750.0,4
474,1,0,0,180000.0,4,4,1,1,14243,3535,0,0,0,5.0,52.0,2.0,36000.0,3
475,0,1,1,126000.0,1,4,1,1,23336,0,0,0,0,2.0,43.0,2.0,63000.0,6
476,0,0,1,121500.0,0,4,1,1,17835,3273,0,0,0,2.0,26.0,2.0,60750.0,4
477,0,0,1,90000.0,2,1,1,1,9764,1160,0,0,1,3.0,11.0,1.0,30000.0,2
478,0,0,1,180000.0,4,1,1,1,11900,731,0,0,1,3.0,46.0,1.0,60000.0,3
479,1,0,0,180000.0,4,4,1,1,13643,4663,0,1,0,2.0,29.0,2.0,90000.0,3
480,0,1,0,360000.0,4,1,1,1,12542,4357,1,1,1,2.0,24.0,2.0,180000.0,3
481,0,1,0,225000.0,0,1,1,5,11828,165,0,0,0,2.0,10.0,2.0,112500.0,3
482,0,0,1,189000.0,1,2,4,1,21845,0,0,0,0,1.0,7.0,2.0,189000.0,5
483,0,0,1,270000.0,4,1,3,1,23369,3437,0,1,0,1.0,5.0,2.0,270000.0,6
484,0,1,1,184500.0,0,4,1,1,15921,1448,0,0,0,3.0,10.0,2.0,61500.0,4
485,1,1,1,270000.0,4,4,3,1,13805,1557,0,0,0,1.0,7.0,0.0,270000.0,3
486,0,0,1,103500.0,0,1,0,5,9088,2174,0,0,0,2.0,43.0,2.0,51750.0,2
487,0,0,1,112500.0,4,4,1,1,13217,98,0,1,0,2.0,4.0,2.0,56250.0,3
488,1,1,0,427500.0,4,1,1,1,16691,1565,1,0,0,2.0,48.0,2.0,213750.0,4
489,1,0,1,270000.0,0,4,1,1,15646,4614,0,0,0,3.0,11.0,2.0,90000.0,4
490,0,0,1,180000.0,4,4,1,1,18439,2758,0,0,0,2.0,38.0,2.0,90000.0,5
491,0,0,1,67500.0,1,4,3,1,16897,0,0,1,1,1.0,18.0,2.0,67500.0,4
492,0,0,1,103500.0,4,4,1,1,12182,4887,1,0,0,5.0,10.0,2.0,20700.0,3
493,1,1,0,112500.0,4,4,0,1,10004,1962,0,1,0,2.0,20.0,1.0,56250.0,2
494,0,0,0,135000.0,4,4,0,1,10151,1138,0,0,0,3.0,14.0,2.0,45000.0,2
495,1,1,0,207000.0,2,4,1,5,15302,1235,0,0,0,3.0,59.0,2.0,69000.0,4
496,1,0,1,135000.0,4,1,1,1,15201,315,0,0,1,2.0,6.0,2.0,67500.0,4
497,0,0,1,225000.0,1,4,1,1,22523,0,0,1,0,2.0,8.0,0.0,112500.0,6
498,0,0,1,112500.0,1,4,4,1,23570,0,0,0,0,1.0,5.0,2.0,112500.0,6
499,1,0,1,49500.0,1,4,0,1,22129,0,0,0,0,2.0,1.0,0.0,24750.0,6
500,1,0,1,108000.0,1,4,1,1,24365,0,0,0,0,2.0,1.0,1.0,54000.0,6
501,0,0,1,157500.0,4,1,1,1,14274,230,0,0,0,5.0,17.0,2.0,31500.0,3
502,0,0,1,103500.0,0,1,1,1,18826,837,0,0,0,2.0,5.0,2.0,51750.0,5
503,0,1,0,270000.0,4,1,1,1,19963,1235,0,1,0,2.0,18.0,1.0,135000.0,5
504,0,0,0,180000.0,0,2,1,1,14687,7401,1,1,0,3.0,6.0,2.0,60000.0,4
505,1,0,1,112500.0,1,4,1,1,23096,0,0,0,0,2.0,35.0,1.0,56250.0,6
506,0,0,1,65250.0,1,4,4,1,19897,0,0,1,0,1.0,34.0,1.0,65250.0,5
507,0,0,1,360000.0,1,4,1,1,22933,0,0,0,0,2.0,12.0,1.0,180000.0,6
508,1,1,0,202500.0,0,1,1,2,15542,888,0,0,0,3.0,30.0,2.0,67500.0,4
509,0,0,1,265500.0,4,4,1,1,15925,3335,1,1,0,2.0,45.0,2.0,132750.0,4
510,0,0,1,135000.0,4,4,1,1,16981,1478,0,1,0,2.0,47.0,2.0,67500.0,4
511,0,0,0,202500.0,4,1,0,5,12506,908,0,0,0,3.0,37.0,2.0,67500.0,3
512,1,0,0,270000.0,4,4,1,5,11768,622,1,1,0,2.0,40.0,2.0,135000.0,3
513,0,0,1,112500.0,1,4,4,1,23018,0,0,0,0,1.0,55.0,2.0,112500.0,6
514,0,0,1,135000.0,4,4,4,1,14394,919,0,1,0,1.0,8.0,2.0,135000.0,3
515,0,0,1,112500.0,1,1,1,1,22037,0,0,0,0,2.0,6.0,1.0,56250.0,6
516,0,0,1,112500.0,4,4,1,4,16022,9052,0,0,0,2.0,39.0,2.0,56250.0,4
517,1,0,0,135000.0,4,4,3,1,8242,801,1,0,0,1.0,3.0,1.0,135000.0,2
518,0,1,1,427500.0,1,1,1,1,23655,0,0,1,0,2.0,15.0,2.0,213750.0,6
519,0,0,0,315000.0,0,1,1,1,16188,309,1,1,1,2.0,37.0,2.0,157500.0,4
520,0,0,1,76500.0,4,4,1,1,16347,1812,0,0,0,2.0,43.0,2.0,38250.0,4
521,0,0,0,135000.0,0,4,1,1,17614,4219,0,0,0,2.0,32.0,2.0,67500.0,4
522,0,0,1,180000.0,1,4,1,1,22115,0,0,1,0,2.0,20.0,2.0,90000.0,6
523,1,1,0,234000.0,4,4,1,1,19378,858,1,1,0,2.0,32.0,1.0,117000.0,5
524,0,0,1,261000.0,0,4,2,1,19758,1842,0,1,0,1.0,6.0,2.0,261000.0,5
525,0,0,0,157500.0,0,4,1,1,15473,1649,0,0,0,3.0,18.0,2.0,52500.0,4
526,1,0,1,450000.0,0,4,3,5,10363,1282,0,0,0,1.0,16.0,0.0,450000.0,2
527,0,0,1,157500.0,1,4,2,1,21049,0,0,0,0,1.0,55.0,2.0,157500.0,5
528,0,0,1,180000.0,2,1,1,1,17483,1203,0,0,0,2.0,28.0,2.0,90000.0,4
529,1,1,0,427500.0,0,1,1,1,15144,6400,1,0,0,4.0,44.0,2.0,106875.0,4
530,0,0,0,247500.0,4,4,1,1,15260,622,1,0,0,2.0,38.0,2.0,123750.0,4
531,0,0,1,157500.0,4,4,1,1,12623,5726,0,0,0,3.0,52.0,2.0,52500.0,3
532,0,0,1,225000.0,0,1,3,1,20470,9269,0,0,0,1.0,44.0,2.0,225000.0,5
533,1,1,1,126000.0,4,4,1,1,14811,2628,0,0,0,2.0,31.0,2.0,63000.0,4
534,0,0,1,135000.0,4,1,1,1,13299,1628,0,0,0,2.0,5.0,0.0,67500.0,3
535,0,0,1,270000.0,0,1,1,1,15438,2197,0,0,1,4.0,39.0,2.0,67500.0,4
